date,home_team_abbr,away_team_abbr,home_ml,away_ml
2022-07-05T23:10:00+00:00,BOS,TBR,-130,110
2022-07-05T23:10:00+00:00,DET,CLE,134,-158
2022-07-05T23:20:00+00:00,ATL,STL,-152,128
2022-07-06T00:10:00+00:00,HOU,KCR,-270,220
2022-07-06T00:10:00+00:00,MIL,CHC,-136,116
2022-07-06T00:10:00+00:00,CHW,MIN,-132,112
2022-07-06T01:40:00+00:00,ARI,SFG,134,-172
2022-07-06T01:40:00+00:00,OAK,TOR,146,-174
2022-07-06T02:10:00+00:00,LAD,COL,-240,198
2022-07-06T17:10:00+00:00,DET,CLE,138,-164
2022-07-06T18:10:00+00:00,MIL,CHC,-360,250
2022-07-06T18:10:00+00:00,CHW,MIN,-124,106
2022-07-06T19:37:00+00:00,OAK,TOR,176,-210
2022-07-06T22:40:00+00:00,MIA,LAA,136,-162
2022-07-06T22:40:00+00:00,CIN,NYM,146,-174
2022-07-06T23:05:00+00:00,PHI,WSN,-220,184
2022-07-06T23:05:00+00:00,PIT,NYY,176,-210
2022-07-06T23:05:00+00:00,BAL,TEX,-104,-112
2022-07-06T23:10:00+00:00,BOS,TBR,-118,100
2022-07-06T23:20:00+00:00,ATL,STL,-172,144
2022-07-07T00:10:00+00:00,HOU,KCR,-310,225
2022-07-07T01:40:00+00:00,ARI,SFG,108,-138
2022-07-07T02:10:00+00:00,LAD,COL,-335,270
2022-07-07T18:10:00+00:00,HOU,KCR,-335,270
2022-07-07T18:10:00+00:00,CIN,PIT,-108,-108
2022-07-07T20:05:00+00:00,PHI,WSN,-172,144
2022-07-07T23:05:00+00:00,BAL,LAA,-104,-122
2022-07-07T23:10:00+00:00,BOS,NYY,134,-158
2022-07-07T23:10:00+00:00,NYM,MIA,-172,144
2022-07-07T23:10:00+00:00,CIN,PIT,-132,112
2022-07-07T23:20:00+00:00,ATL,STL,-260,190
2022-07-08T00:10:00+00:00,CHW,DET,-270,200
2022-07-08T01:40:00+00:00,ARI,COL,-106,-120
2022-07-08T01:40:00+00:00,SDP,SFG,-152,128
2022-07-08T02:10:00+00:00,LAD,CHC,-295,240
2022-07-08T02:10:00+00:00,SEA,TOR,-104,-112
2022-07-08T22:40:00+00:00,CIN,TBR,148,-190
2022-07-08T23:05:00+00:00,BAL,LAA,-136,116
2022-07-08T23:10:00+00:00,BOS,NYY,134,-158
2022-07-08T23:10:00+00:00,NYM,MIA,-166,140
2022-07-08T23:20:00+00:00,ATL,WSN,-260,215
2022-07-09T00:05:00+00:00,TEX,MIN,108,-136
2022-07-09T00:10:00+00:00,MIL,PIT,-225,188
2022-07-09T00:10:00+00:00,CHW,DET,-188,158
2022-07-09T00:10:00+00:00,KCR,CLE,-130,110
2022-07-09T00:15:00+00:00,STL,PHI,116,-136
2022-07-09T01:40:00+00:00,SDP,SFG,-168,142
2022-07-09T01:40:00+00:00,ARI,COL,-178,150
2022-07-09T01:40:00+00:00,OAK,HOU,156,-186
2022-07-09T02:10:00+00:00,SEA,TOR,-112,-112
2022-07-09T02:10:00+00:00,LAD,CHC,-220,172
2022-07-09T18:10:00+00:00,CHW,DET,-172,144
2022-07-09T18:15:00+00:00,STL,PHI,-122,104
2022-07-09T20:05:00+00:00,TEX,MIN,-138,108
2022-07-09T20:05:00+00:00,BAL,LAA,102,-120
2022-07-09T20:07:00+00:00,OAK,HOU,260,-370
2022-07-09T20:10:00+00:00,ATL,WSN,-245,200
2022-07-09T20:10:00+00:00,ARI,COL,-136,108
2022-07-09T20:10:00+00:00,MIL,PIT,-275,225
2022-07-09T20:10:00+00:00,CIN,TBR,126,-148
2022-07-09T20:10:00+00:00,KCR,CLE,120,-142
2022-07-09T20:10:00+00:00,NYM,MIA,-186,156
2022-07-09T23:15:00+00:00,BOS,NYY,146,-174
2022-07-09T23:15:00+00:00,SDP,SFG,-120,-106
2022-07-10T02:10:00+00:00,SEA,TOR,108,-138
2022-07-10T02:10:00+00:00,LAD,CHC,-260,215
2022-07-10T16:05:00+00:00,BAL,LAA,-118,100
2022-07-10T17:35:00+00:00,ATL,WSN,-215,180
2022-07-10T17:40:00+00:00,NYM,MIA,-112,-104
2022-07-10T17:40:00+00:00,CIN,TBR,160,-210
2022-07-10T18:10:00+00:00,MIL,PIT,-174,146
2022-07-10T18:10:00+00:00,KCR,CLE,100,-118
2022-07-10T18:10:00+00:00,CHW,DET,-190,160
2022-07-10T18:15:00+00:00,STL,PHI,-120,102
2022-07-10T18:35:00+00:00,TEX,MIN,-112,-104
2022-07-10T20:07:00+00:00,OAK,HOU,152,-180
2022-07-10T20:10:00+00:00,ARI,COL,-110,-106
2022-07-10T20:10:00+00:00,SEA,TOR,-130,110
2022-07-10T20:10:00+00:00,SDP,SFG,-116,-102
2022-07-10T20:10:00+00:00,LAD,CHC,-270,220
2022-07-10T23:08:00+00:00,BOS,NYY,110,-140
2022-07-11T18:10:00+00:00,KCR,DET,-134,114
2022-07-11T22:40:00+00:00,MIA,PIT,-158,134
2022-07-11T23:10:00+00:00,TBR,BOS,-102,-116
2022-07-11T23:10:00+00:00,CLE,CHW,-104,-112
2022-07-11T23:15:00+00:00,STL,PHI,104,-122
2022-07-11T23:20:00+00:00,ATL,NYM,-130,110
2022-07-12T00:05:00+00:00,TEX,OAK,-168,142
2022-07-12T00:10:00+00:00,KCR,DET,-138,118
2022-07-12T00:40:00+00:00,COL,SDP,132,-156
2022-07-12T01:45:00+00:00,SFG,ARI,-158,134
2022-07-12T17:10:00+00:00,CLE,CHW,-168,142
2022-07-12T22:40:00+00:00,MIA,PIT,-172,144
2022-07-12T23:05:00+00:00,WSN,SEA,-116,-102
2022-07-12T23:05:00+00:00,NYY,CIN,-320,260
2022-07-12T23:07:00+00:00,TOR,PHI,-205,172
2022-07-12T23:10:00+00:00,TBR,BOS,-102,-126
2022-07-12T23:10:00+00:00,CLE,CHW,148,-176
2022-07-12T23:20:00+00:00,ATL,NYM,-215,180
2022-07-12T23:40:00+00:00,MIN,MIL,-162,136
2022-07-12T23:45:00+00:00,STL,LAD,140,-166
2022-07-13T00:05:00+00:00,TEX,OAK,-166,140
2022-07-13T00:05:00+00:00,CHC,BAL,-122,104
2022-07-13T00:10:00+00:00,KCR,DET,-118,100
2022-07-13T00:40:00+00:00,COL,SDP,128,-152
2022-07-13T01:38:00+00:00,LAA,HOU,100,-118
2022-07-13T01:45:00+00:00,SFG,ARI,-235,194
2022-07-13T16:20:00+00:00,ATL,NYM,-158,134
2022-07-13T17:10:00+00:00,MIN,MIL,-130,108
2022-07-13T18:10:00+00:00,KCR,DET,-120,102
2022-07-13T19:45:00+00:00,SFG,ARI,-132,112
2022-07-13T22:05:00+00:00,WSN,SEA,-108,-118
2022-07-13T22:40:00+00:00,MIA,PIT,-172,144
2022-07-13T23:05:00+00:00,NYY,CIN,-380,270
2022-07-13T23:07:00+00:00,TOR,PHI,-140,110
2022-07-13T23:10:00+00:00,TBR,BOS,-215,166
2022-07-13T23:10:00+00:00,CLE,CHW,106,-124
2022-07-13T23:45:00+00:00,STL,LAD,136,-162
2022-07-14T00:05:00+00:00,CHC,BAL,-158,124
2022-07-14T00:05:00+00:00,TEX,OAK,-186,144
2022-07-14T00:40:00+00:00,COL,SDP,156,-186
2022-07-14T01:38:00+00:00,LAA,HOU,-122,-104
2022-07-14T16:10:00+00:00,MIA,PIT,-132,104
2022-07-14T19:10:00+00:00,COL,SDP,118,-138
2022-07-14T23:05:00+00:00,WSN,ATL,182,-240
2022-07-14T23:05:00+00:00,NYY,CIN,-180,140
2022-07-14T23:07:00+00:00,TOR,KCR,-405,320
2022-07-14T23:10:00+00:00,CLE,DET,-250,188
2022-07-14T23:10:00+00:00,TBR,BOS,-132,104
2022-07-14T23:15:00+00:00,STL,LAD,130,-154
2022-07-14T23:40:00+00:00,MIN,CHW,-164,128
2022-07-15T00:05:00+00:00,CHC,NYM,112,-142
2022-07-15T00:05:00+00:00,TEX,SEA,-130,104
2022-07-15T00:07:00+00:00,LAA,HOU,156,-186
2022-07-15T01:45:00+00:00,SFG,MIL,-108,-108
2022-07-15T18:20:00+00:00,CHC,NYM,110,-130
2022-07-15T22:40:00+00:00,MIA,PHI,-190,160
2022-07-15T23:05:00+00:00,WSN,ATL,146,-174
2022-07-15T23:05:00+00:00,NYY,BOS,-168,142
2022-07-15T23:07:00+00:00,TOR,KCR,-350,280
2022-07-15T23:10:00+00:00,TBR,BAL,-122,104
2022-07-15T23:10:00+00:00,CLE,DET,-190,160
2022-07-16T00:05:00+00:00,TEX,SEA,134,-158
2022-07-16T00:10:00+00:00,MIN,CHW,-136,116
2022-07-16T00:10:00+00:00,HOU,OAK,-200,168
2022-07-16T00:15:00+00:00,STL,CIN,-152,128
2022-07-16T00:40:00+00:00,COL,PIT,-152,128
2022-07-16T01:38:00+00:00,LAA,LAD,176,-210
2022-07-16T01:40:00+00:00,SDP,ARI,-190,160
2022-07-16T02:15:00+00:00,SFG,MIL,114,-134
2022-07-16T18:10:00+00:00,MIN,CHW,-134,116
2022-07-16T18:15:00+00:00,STL,CIN,-174,146
2022-07-16T18:20:00+00:00,CHC,NYM,126,-160
2022-07-16T19:07:00+00:00,TOR,KCR,-370,260
2022-07-16T19:10:00+00:00,COL,PIT,-148,126
2022-07-16T20:05:00+00:00,TEX,SEA,138,-164
2022-07-16T20:05:00+00:00,WSN,ATL,200,-245
2022-07-16T20:10:00+00:00,MIA,PHI,-118,-108
2022-07-16T20:10:00+00:00,CLE,DET,-174,136
2022-07-16T20:10:00+00:00,HOU,OAK,-375,300
2022-07-16T20:10:00+00:00,TBR,BAL,-130,104
2022-07-16T23:15:00+00:00,SFG,MIL,-148,116
2022-07-16T23:15:00+00:00,NYY,BOS,-190,146
2022-07-17T00:05:00+00:00,CHC,NYM,215,-260
2022-07-17T00:40:00+00:00,SDP,ARI,-200,168
2022-07-17T02:07:00+00:00,LAA,LAD,192,-260
2022-07-17T16:05:00+00:00,TOR,KCR,-350,280
2022-07-17T17:35:00+00:00,WSN,ATL,230,-280
2022-07-17T17:35:00+00:00,NYY,BOS,-188,158
2022-07-17T17:40:00+00:00,CLE,DET,-215,180
2022-07-17T17:40:00+00:00,MIA,PHI,110,-140
2022-07-17T17:40:00+00:00,TBR,BAL,-160,126
2022-07-17T18:10:00+00:00,MIN,CHW,106,-124
2022-07-17T18:10:00+00:00,HOU,OAK,-275,225
2022-07-17T18:15:00+00:00,STL,CIN,-178,150
2022-07-17T18:20:00+00:00,CHC,NYM,124,-146
2022-07-17T18:35:00+00:00,TEX,SEA,120,-152
2022-07-17T19:10:00+00:00,COL,PIT,-200,154
2022-07-17T20:05:00+00:00,SFG,MIL,-162,136
2022-07-17T20:10:00+00:00,SDP,ARI,-158,134
2022-07-20T00:00:00+00:00,NL,AL,-116,-102
2022-07-21T17:10:00+00:00,MIA,TEX,-160,126
2022-07-21T17:10:00+00:00,HOU,NYY,-126,108
2022-07-21T19:37:00+00:00,OAK,DET,126,-148
2022-07-21T22:37:00+00:00,OAK,DET,-168,142
2022-07-21T22:40:00+00:00,HOU,NYY,-134,114
2022-07-22T02:09:00+00:00,LAD,SFG,-128,100
2022-07-22T22:40:00+00:00,CIN,STL,128,-152
2022-07-22T23:05:00+00:00,PIT,MIA,116,-136
2022-07-22T23:05:00+00:00,BAL,NYY,142,-182
2022-07-22T23:05:00+00:00,PHI,CHC,-132,112
2022-07-22T23:10:00+00:00,NYM,SDP,-200,168
2022-07-22T23:10:00+00:00,BOS,TOR,108,-126
2022-07-22T23:20:00+00:00,ATL,LAA,-152,128
2022-07-23T00:10:00+00:00,KCR,TBR,126,-148
2022-07-23T00:10:00+00:00,MIL,COL,-330,265
2022-07-23T00:10:00+00:00,CHW,CLE,-168,142
2022-07-23T01:40:00+00:00,ARI,WSN,-174,136
2022-07-23T01:40:00+00:00,OAK,TEX,-102,-116
2022-07-23T02:10:00+00:00,LAD,SFG,-166,140
2022-07-23T02:10:00+00:00,SEA,HOU,110,-130
2022-07-23T17:10:00+00:00,CHW,CLE,-102,-124
2022-07-23T20:10:00+00:00,BOS,TOR,146,-174
2022-07-23T20:10:00+00:00,SEA,HOU,136,-164
2022-07-23T22:05:00+00:00,PHI,CHC,-172,144
2022-07-23T22:10:00+00:00,DET,MIN,148,-176
2022-07-23T22:40:00+00:00,CIN,STL,144,-172
2022-07-23T23:05:00+00:00,BAL,NYY,205,-250
2022-07-23T23:05:00+00:00,PIT,MIA,-116,-110
2022-07-23T23:10:00+00:00,KCR,TBR,-118,100
2022-07-23T23:10:00+00:00,MIL,COL,-290,235
2022-07-23T23:10:00+00:00,NYM,SDP,-154,130
2022-07-23T23:15:00+00:00,LAD,SFG,-190,160
2022-07-23T23:15:00+00:00,CHW,CLE,-174,146
2022-07-23T23:20:00+00:00,ATL,LAA,-260,196
2022-07-24T00:10:00+00:00,ARI,WSN,-166,130
2022-07-24T01:07:00+00:00,OAK,TEX,120,-142
2022-07-24T16:05:00+00:00,PHI,CHC,-142,112
2022-07-24T17:35:00+00:00,BAL,NYY,148,-176
2022-07-24T17:35:00+00:00,BOS,TOR,142,-182
2022-07-24T17:35:00+00:00,ATL,LAA,-225,172
2022-07-24T17:35:00+00:00,PIT,MIA,138,-164
2022-07-24T17:40:00+00:00,CIN,STL,138,-164
2022-07-24T17:40:00+00:00,DET,MIN,144,-172
2022-07-24T18:10:00+00:00,MIL,COL,-215,164
2022-07-24T18:10:00+00:00,KCR,TBR,130,-154
2022-07-24T18:10:00+00:00,CHW,CLE,-152,128
2022-07-24T20:07:00+00:00,OAK,TEX,120,-142
2022-07-24T20:10:00+00:00,SEA,HOU,-110,-116
2022-07-24T20:10:00+00:00,ARI,WSN,-122,104
2022-07-24T20:10:00+00:00,LAD,SFG,-260,194
2022-07-24T23:08:00+00:00,NYM,SDP,-134,106
2022-07-25T22:40:00+00:00,CIN,MIA,-138,118
2022-07-25T23:05:00+00:00,PHI,ATL,120,-154
2022-07-25T23:05:00+00:00,BAL,TBR,-108,-108
2022-07-25T23:10:00+00:00,DET,SDP,146,-174
2022-07-25T23:10:00+00:00,BOS,CLE,-108,-108
2022-07-26T00:05:00+00:00,CHC,PIT,-146,124
2022-07-26T00:10:00+00:00,MIL,COL,-205,172
2022-07-26T00:10:00+00:00,KCR,LAA,-128,100
2022-07-26T01:40:00+00:00,OAK,HOU,172,-225
2022-07-26T01:40:00+00:00,ARI,SFG,-120,102
2022-07-26T02:10:00+00:00,LAD,WSN,-380,270
2022-07-26T02:10:00+00:00,SEA,TEX,-168,132
2022-07-26T18:20:00+00:00,CHC,PIT,-196,164
2022-07-26T22:40:00+00:00,CIN,MIA,-102,-116
2022-07-26T23:05:00+00:00,BAL,TBR,154,-184
2022-07-26T23:05:00+00:00,PHI,ATL,114,-134
2022-07-26T23:07:00+00:00,TOR,STL,-370,260
2022-07-26T23:10:00+00:00,BOS,CLE,-142,120
2022-07-26T23:10:00+00:00,NYM,NYY,-112,-112
2022-07-26T23:10:00+00:00,DET,SDP,148,-176
2022-07-27T00:10:00+00:00,MIL,MIN,-116,-102
2022-07-27T00:10:00+00:00,KCR,LAA,-136,116
2022-07-27T00:40:00+00:00,COL,CHW,-102,-116
2022-07-27T01:40:00+00:00,ARI,SFG,150,-192
2022-07-27T01:40:00+00:00,OAK,HOU,142,-168
2022-07-27T02:10:00+00:00,SEA,TEX,-180,140
2022-07-27T02:10:00+00:00,LAD,WSN,-280,205
2022-07-27T16:35:00+00:00,PHI,ATL,120,-142
2022-07-27T17:10:00+00:00,DET,SDP,120,-142
2022-07-27T18:10:00+00:00,MIL,MIN,-225,188
2022-07-27T18:10:00+00:00,KCR,LAA,-130,110
2022-07-27T19:10:00+00:00,LAD,WSN,-255,210
2022-07-27T19:10:00+00:00,COL,CHW,108,-126
2022-07-27T19:37:00+00:00,OAK,HOU,148,-190
2022-07-27T19:40:00+00:00,ARI,SFG,-104,-112
2022-07-27T19:40:00+00:00,SEA,TEX,100,-128
2022-07-27T22:40:00+00:00,CIN,MIA,-158,134
2022-07-27T23:05:00+00:00,BAL,TBR,-120,102
2022-07-27T23:07:00+00:00,TOR,STL,-260,215
2022-07-27T23:10:00+00:00,BOS,CLE,-136,116
2022-07-27T23:10:00+00:00,NYM,NYY,-200,168
2022-07-28T16:35:00+00:00,CIN,MIA,-138,108
2022-07-28T16:35:00+00:00,BAL,TBR,-130,110
2022-07-28T23:05:00+00:00,NYY,KCR,-255,210
2022-07-28T23:05:00+00:00,PIT,PHI,420,-650
2022-07-28T23:07:00+00:00,TOR,DET,-260,215
2022-07-28T23:10:00+00:00,BOS,CLE,114,-134
2022-07-29T00:10:00+00:00,HOU,SEA,-142,120
2022-07-29T00:40:00+00:00,COL,LAD,180,-215
2022-07-29T01:38:00+00:00,LAA,TEX,-220,172
2022-07-29T01:45:00+00:00,SFG,CHC,-142,120
2022-07-29T22:40:00+00:00,MIA,NYM,102,-120
2022-07-29T22:40:00+00:00,CIN,BAL,-122,-106
2022-07-29T23:05:00+00:00,PIT,PHI,-110,-116
2022-07-29T23:05:00+00:00,NYY,KCR,-420,330
2022-07-29T23:05:00+00:00,WSN,STL,134,-172
2022-07-29T23:07:00+00:00,TOR,DET,-375,300
2022-07-29T23:10:00+00:00,BOS,MIL,144,-172
2022-07-29T23:10:00+00:00,TBR,CLE,-122,104
2022-07-29T23:20:00+00:00,ATL,ARI,-220,184
2022-07-30T00:10:00+00:00,HOU,SEA,-200,168
2022-07-30T00:10:00+00:00,CHW,OAK,-210,176
2022-07-30T00:40:00+00:00,COL,LAD,200,-245
2022-07-30T01:38:00+00:00,LAA,TEX,-108,-108
2022-07-30T01:40:00+00:00,SDP,MIN,-138,118
2022-07-30T02:15:00+00:00,SFG,CHC,-138,118
2022-07-30T17:10:00+00:00,TBR,CLE,-152,128
2022-07-30T18:05:00+00:00,NYY,KCR,-310,250
2022-07-30T19:07:00+00:00,TOR,DET,-370,260
2022-07-30T20:10:00+00:00,BOS,MIL,130,-166
2022-07-30T22:10:00+00:00,MIA,NYM,166,-198
2022-07-30T22:40:00+00:00,CIN,BAL,-116,-102
2022-07-30T23:10:00+00:00,HOU,SEA,-205,172
2022-07-30T23:15:00+00:00,SDP,MIN,-134,114
2022-07-30T23:15:00+00:00,CHW,OAK,-168,142
2022-07-30T23:15:00+00:00,PIT,PHI,128,-164
2022-07-30T23:15:00+00:00,WSN,STL,116,-136
2022-07-30T23:20:00+00:00,ATL,ARI,-220,184
2022-07-31T00:10:00+00:00,COL,LAD,190,-250
2022-07-31T01:05:00+00:00,SFG,CHC,-136,116
2022-07-31T01:07:00+00:00,LAA,TEX,-126,108
2022-07-31T16:05:00+00:00,TOR,DET,-320,230
2022-07-31T17:35:00+00:00,ATL,ARI,-235,194
2022-07-31T17:35:00+00:00,WSN,STL,102,-120
2022-07-31T17:35:00+00:00,NYY,KCR,-370,260
2022-07-31T17:35:00+00:00,PIT,PHI,152,-180
2022-07-31T17:35:00+00:00,BOS,MIL,124,-146
2022-07-31T17:40:00+00:00,TBR,CLE,-220,172
2022-07-31T17:40:00+00:00,MIA,NYM,114,-134
2022-07-31T17:40:00+00:00,CIN,BAL,-124,106
2022-07-31T18:10:00+00:00,CHW,OAK,-330,235
2022-07-31T18:10:00+00:00,HOU,SEA,-200,154
2022-07-31T19:10:00+00:00,COL,LAD,160,-210
2022-07-31T20:07:00+00:00,LAA,TEX,-132,112
2022-07-31T20:10:00+00:00,SDP,MIN,-144,122
2022-07-31T23:08:00+00:00,SFG,CHC,-192,150
2022-08-01T22:40:00+00:00,MIA,CIN,-122,104
2022-08-01T23:05:00+00:00,NYY,SEA,-235,180
2022-08-01T23:05:00+00:00,WSN,NYM,170,-220
2022-08-01T23:10:00+00:00,CLE,ARI,-186,144
2022-08-01T23:40:00+00:00,MIN,DET,-138,118
2022-08-02T00:05:00+00:00,TEX,BAL,-188,158
2022-08-02T00:10:00+00:00,HOU,BOS,-178,150
2022-08-02T00:10:00+00:00,CHW,KCR,-178,150
2022-08-02T01:40:00+00:00,SDP,COL,-230,178
2022-08-02T01:45:00+00:00,SFG,LAD,124,-146
2022-08-02T20:10:00+00:00,SDP,COL,-240,198
2022-08-02T22:40:00+00:00,MIA,CIN,-150,118
2022-08-02T23:05:00+00:00,PIT,MIL,250,-310
2022-08-02T23:05:00+00:00,NYY,SEA,-184,154
2022-08-02T23:05:00+00:00,WSN,NYM,300,-375
2022-08-02T23:10:00+00:00,CLE,ARI,-146,114
2022-08-02T23:10:00+00:00,TBR,TOR,112,-142
2022-08-02T23:20:00+00:00,ATL,PHI,-330,235
2022-08-02T23:40:00+00:00,MIN,DET,-196,164
2022-08-02T23:45:00+00:00,STL,CHC,-168,142
2022-08-03T00:05:00+00:00,TEX,BAL,-126,108
2022-08-03T00:10:00+00:00,CHW,KCR,-174,146
2022-08-03T00:10:00+00:00,HOU,BOS,-225,172
2022-08-03T01:38:00+00:00,LAA,OAK,-128,100
2022-08-03T01:45:00+00:00,SFG,LAD,138,-164
2022-08-03T02:10:00+00:00,SDP,COL,-184,154
2022-08-03T16:10:00+00:00,TBR,TOR,108,-126
2022-08-03T16:20:00+00:00,ATL,PHI,-138,118
2022-08-03T17:05:00+00:00,NYY,SEA,-174,146
2022-08-03T17:10:00+00:00,CLE,ARI,-225,188
2022-08-03T17:10:00+00:00,MIN,DET,-215,180
2022-08-03T18:05:00+00:00,TEX,BAL,-162,136
2022-08-03T18:10:00+00:00,HOU,BOS,-205,158
2022-08-03T18:10:00+00:00,CHW,KCR,-134,116
2022-08-03T20:05:00+00:00,WSN,NYM,245,-350
2022-08-03T22:40:00+00:00,MIA,CIN,-215,180
2022-08-03T23:05:00+00:00,PIT,MIL,180,-215
2022-08-03T23:45:00+00:00,STL,CHC,-184,154
2022-08-04T01:38:00+00:00,LAA,OAK,-280,205
2022-08-04T01:40:00+00:00,SDP,COL,-300,245
2022-08-04T01:45:00+00:00,SFG,LAD,136,-162
2022-08-04T16:35:00+00:00,PIT,MIL,225,-275
2022-08-04T19:45:00+00:00,SFG,LAD,180,-215
2022-08-04T20:07:00+00:00,LAA,OAK,-122,104
2022-08-04T20:10:00+00:00,SDP,COL,-350,245
2022-08-04T23:05:00+00:00,PHI,WSN,-235,194
2022-08-04T23:10:00+00:00,NYM,ATL,-120,102
2022-08-04T23:10:00+00:00,DET,TBR,156,-186
2022-08-04T23:10:00+00:00,CLE,HOU,154,-184
2022-08-04T23:40:00+00:00,MIN,TOR,114,-134
2022-08-04T23:45:00+00:00,STL,CHC,-196,164
2022-08-05T00:05:00+00:00,TEX,CHW,130,-154
2022-08-05T00:10:00+00:00,KCR,BOS,122,-154
2022-08-05T18:20:00+00:00,CHC,MIA,-148,116
2022-08-05T23:05:00+00:00,PHI,WSN,-198,166
2022-08-05T23:05:00+00:00,BAL,PIT,-156,132
2022-08-05T23:10:00+00:00,CLE,HOU,180,-215
2022-08-05T23:10:00+00:00,DET,TBR,172,-205
2022-08-05T23:10:00+00:00,NYM,ATL,-136,116
2022-08-06T00:05:00+00:00,TEX,CHW,160,-190
2022-08-06T00:10:00+00:00,KCR,BOS,-104,-122
2022-08-06T00:10:00+00:00,MIL,CIN,-255,210
2022-08-06T00:10:00+00:00,MIN,TOR,102,-130
2022-08-06T00:15:00+00:00,STL,NYY,128,-164
2022-08-06T01:40:00+00:00,ARI,COL,-134,116
2022-08-06T02:10:00+00:00,LAD,SDP,-174,146
2022-08-06T02:10:00+00:00,SEA,LAA,-198,166
2022-08-06T17:10:00+00:00,NYM,ATL,-134,116
2022-08-06T18:20:00+00:00,CHC,MIA,-104,-112
2022-08-06T20:10:00+00:00,SEA,LAA,-215,180
2022-08-06T21:05:00+00:00,BAL,PIT,-174,146
2022-08-06T22:05:00+00:00,PHI,WSN,-310,225
2022-08-06T22:10:00+00:00,CLE,HOU,132,-168
2022-08-06T22:10:00+00:00,DET,TBR,182,-240
2022-08-06T23:05:00+00:00,TEX,CHW,102,-120
2022-08-06T23:07:00+00:00,OAK,SFG,200,-270
2022-08-06T23:10:00+00:00,KCR,BOS,128,-164
2022-08-06T23:10:00+00:00,NYM,ATL,-132,112
2022-08-06T23:10:00+00:00,MIN,TOR,-106,-110
2022-08-06T23:15:00+00:00,STL,NYY,-116,-102
2022-08-06T23:15:00+00:00,MIL,CIN,-180,152
2022-08-07T00:10:00+00:00,ARI,COL,-220,172
2022-08-07T01:10:00+00:00,LAD,SDP,-158,134
2022-08-07T02:10:00+00:00,SEA,LAA,-148,126
2022-08-07T16:05:00+00:00,CLE,HOU,-102,-124
2022-08-07T17:35:00+00:00,PHI,WSN,-350,250
2022-08-07T17:35:00+00:00,BAL,PIT,-190,160
2022-08-07T17:40:00+00:00,DET,TBR,158,-188
2022-08-07T18:10:00+00:00,KCR,BOS,130,-166
2022-08-07T18:10:00+00:00,MIL,CIN,-320,260
2022-08-07T18:10:00+00:00,MIN,TOR,152,-180
2022-08-07T18:15:00+00:00,STL,NYY,122,-144
2022-08-07T18:20:00+00:00,CHC,MIA,-138,118
2022-08-07T18:35:00+00:00,TEX,CHW,116,-136
2022-08-07T20:07:00+00:00,OAK,SFG,164,-196
2022-08-07T20:10:00+00:00,ARI,COL,-158,134
2022-08-07T20:10:00+00:00,NYM,ATL,-162,136
2022-08-07T20:10:00+00:00,SEA,LAA,-162,136
2022-08-07T23:08:00+00:00,LAD,SDP,-156,122
2022-08-08T23:05:00+00:00,BAL,TOR,110,-140
2022-08-08T23:10:00+00:00,NYM,CIN,-375,300
2022-08-09T00:05:00+00:00,CHC,WSN,-200,168
2022-08-09T01:40:00+00:00,SDP,SFG,-188,158
2022-08-09T01:40:00+00:00,ARI,PIT,-245,200
2022-08-09T01:40:00+00:00,OAK,LAA,-138,118
2022-08-09T02:10:00+00:00,SEA,NYY,-104,-112
2022-08-09T20:10:00+00:00,KCR,CHW,116,-136
2022-08-09T23:05:00+00:00,BAL,TOR,144,-172
2022-08-09T23:05:00+00:00,PHI,MIA,-235,194
2022-08-09T23:10:00+00:00,NYM,CIN,-310,250
2022-08-09T23:10:00+00:00,DET,CLE,164,-196
2022-08-09T23:10:00+00:00,BOS,ATL,138,-164
2022-08-10T00:05:00+00:00,CHC,WSN,-235,180
2022-08-10T00:10:00+00:00,HOU,TEX,-184,154
2022-08-10T00:10:00+00:00,MIL,TBR,-172,144
2022-08-10T00:40:00+00:00,COL,STL,114,-146
2022-08-10T01:40:00+00:00,SDP,SFG,-178,150
2022-08-10T01:40:00+00:00,ARI,PIT,-162,136
2022-08-10T01:40:00+00:00,OAK,LAA,154,-184
2022-08-10T02:10:00+00:00,SEA,NYY,122,-144
2022-08-10T02:10:00+00:00,LAD,MIN,-255,210
2022-08-10T17:10:00+00:00,NYM,CIN,-350,280
2022-08-10T18:10:00+00:00,MIL,TBR,-162,136
2022-08-10T18:20:00+00:00,CHC,WSN,-168,142
2022-08-10T19:37:00+00:00,OAK,LAA,-160,126
2022-08-10T20:10:00+00:00,SEA,NYY,112,-132
2022-08-10T20:10:00+00:00,SDP,SFG,-166,140
2022-08-10T23:05:00+00:00,BAL,TOR,120,-142
2022-08-10T23:05:00+00:00,PHI,MIA,-122,104
2022-08-10T23:10:00+00:00,BOS,ATL,108,-138
2022-08-10T23:10:00+00:00,DET,CLE,144,-172
2022-08-11T00:10:00+00:00,KCR,CHW,124,-146
2022-08-11T00:10:00+00:00,HOU,TEX,-340,245
2022-08-11T00:40:00+00:00,COL,STL,128,-164
2022-08-11T01:40:00+00:00,ARI,PIT,-148,126
2022-08-11T02:10:00+00:00,LAD,MIN,-205,172
2022-08-11T17:05:00+00:00,PHI,MIA,-172,144
2022-08-11T17:10:00+00:00,DET,CLE,128,-152
2022-08-11T18:10:00+00:00,HOU,TEX,-280,205
